SESSION; TIME;RPM;THROT;LAMB;R U SP;TAR LB;OIL P;SLIP%;INJ;L/Hr;L/100K;
9 ;0:21.50 ;4483 ;9 ;11.981 ;0.0 ;14.700 ;43.5 ;0 ;1.76 ;3.1;0.0;
9 ;0:21.60 ;4861 ;13 ;11.936 ;0.0 ;14.700 ;43.5 ;0 ;2.14 ;3.7;0.0;
9 ;0:21.70 ;3835 ;8 ;11.201 ;0.0 ;14.700 ;43.5 ;0 ;1.67 ;3.1;0.0;
9 ;0:21.80 ;5863 ;2 ;10.863 ;0.0 ;14.700 ;43.5 ;0 ;2.65 ;6.5;0.0;
9 ;0:21.90 ;6604 ;24 ;12.701 ;0.0 ;14.700 ;43.5 ;0 ;3.31 ;7.8;0.0;
9 ;0:22.00 ;6788 ;0 ;14.744 ;0.0 ;14.700 ;43.5 ;0 ;2.27 ;5.4;0.0;
9 ;0:22.10 ;5890 ;22 ;13.406 ;0.0 ;14.700 ;43.5 ;0 ;2.74 ;9.3;0.0;
9 ;0:22.20 ;4170 ;74 ;12.113 ;0.0 ;14.700 ;43.5 ;0 ;5.02 ;8.4;0.0;
9 ;0:22.30 ;3061 ;10 ;12.186 ;0.0 ;14.700 ;43.5 ;0 ;2.33 ;2.4;0.0;
9 ;0:22.40 ;3151 ;0 ;11.878 ;0.0 ;14.700 ;43.5 ;0 ;2.16 ;2.5;0.0;
9 ;0:22.50 ;3301 ;0 ;12.098 ;0.0 ;14.700 ;43.5 ;0 ;2.17 ;2.6;0.0;
9 ;0:22.60 ;3486 ;0 ;12.201 ;0.0 ;14.700 ;43.5 ;0 ;2.18 ;2.8;0.0;
9 ;0:22.70 ;3738 ;0 ;12.201 ;0.0 ;14.700 ;43.5 ;0 ;2.20 ;3.1;0.0;
9 ;0:22.80 ;3976 ;0 ;12.069 ;0.0 ;14.700 ;43.5 ;0 ;2.22 ;3.4;0.0;
9 ;0:22.90 ;4193 ;0 ;11.584 ;0.0 ;14.700 ;43.5 ;0 ;2.28 ;3.6;0.0;
9 ;0:23.00 ;4406 ;0 ;11.834 ;0.0 ;14.700 ;43.5 ;0 ;2.33 ;3.8;0.0;
9 ;0:23.10 ;4553 ;0 ;11.628 ;0.0 ;14.700 ;43.5 ;0 ;2.36 ;3.9;0.0;
9 ;0:23.20 ;4629 ;1 ;11.775 ;0.0 ;14.700 ;43.5 ;0 ;2.28 ;3.9;0.0;
9 ;0:23.30 ;4702 ;1 ;11.348 ;0.0 ;14.700 ;43.5 ;0 ;2.31 ;3.9;0.0;
9 ;0:23.40 ;4728 ;2 ;11.628 ;0.0 ;14.700 ;43.5 ;0 ;2.29 ;3.9;0.0;
9 ;0:23.50 ;4673 ;2 ;12.745 ;0.0 ;14.700 ;43.5 ;0 ;2.24 ;3.7;0.0;
9 ;0:23.60 ;4629 ;2 ;14.141 ;0.0 ;14.700 ;43.5 ;0 ;2.20 ;3.6;0.0;
9 ;0:23.70 ;4668 ;2 ;13.862 ;0.0 ;14.700 ;43.5 ;0 ;2.24 ;3.9;0.0;
9 ;0:23.80 ;4972 ;2 ;13.509 ;0.0 ;14.700 ;43.5 ;0 ;2.51 ;4.8;0.0;
9 ;0:23.90 ;5519 ;1 ;12.892 ;0.0 ;14.700 ;43.5 ;0 ;2.48 ;5.2;0.0;
9 ;0:24.00 ;6153 ;1 ;12.436 ;0.0 ;14.700 ;43.5 ;0 ;2.46 ;5.4;0.0;
9 ;0:24.10 ;6833 ;2 ;12.289 ;0.0 ;14.700 ;43.5 ;0 ;2.34 ;6.0;0.0;
9 ;0:24.20 ;7129 ;3 ;12.201 ;0.0 ;14.700 ;43.5 ;0 ;2.46 ;7.7;0.0;
9 ;0:24.30 ;7861 ;3 ;12.377 ;0.0 ;14.700 ;43.5 ;0 ;2.78 ;7.8;0.0;
9 ;0:24.40 ;8314 ;2 ;12.936 ;0.0 ;14.700 ;43.5 ;0 ;2.60 ;8.0;0.0;
9 ;0:24.50 ;8708 ;0 ;13.568 ;0.0 ;14.700 ;43.5 ;0 ;2.25 ;7.3;0.0;
9 ;0:24.60 ;9128 ;0 ;13.171 ;0.0 ;14.700 ;43.5 ;0 ;2.23 ;7.4;0.0;
9 ;0:24.70 ;9254 ;0 ;13.068 ;0.0 ;14.700 ;43.5 ;0 ;2.26 ;7.2;0.0;
9 ;0:24.80 ;9071 ;1 ;15.200 ;0.0 ;14.700 ;43.5 ;0 ;2.13 ;8.9;0.0;
9 ;0:24.90 ;9460 ;100 ;15.038 ;0.0 ;14.700 ;43.5 ;0 ;5.82 ;21.5;0.0;
9 ;0:25.00 ;9389 ;100 ;13.789 ;0.0 ;14.700 ;43.5 ;0 ;6.16 ;20.3;0.0;
9 ;0:25.10 ;8988 ;100 ;13.568 ;0.0 ;14.700 ;43.5 ;0 ;8.04 ;23.0;0.0;
9 ;0:25.20 ;10863 ;100 ;12.069 ;0.0 ;14.700 ;43.5 ;0 ;7.55 ;31.7;0.0;
9 ;0:25.30 ;10279 ;32 ;13.451 ;0.0 ;14.700 ;43.5 ;0 ;3.74 ;11.7;0.0;
9 ;0:25.40 ;11566 ;0 ;13.377 ;0.0 ;14.700 ;43.5 ;0 ;2.55 ;14.6;0.0;
9 ;0:25.50 ;10439 ;100 ;14.024 ;0.0 ;14.700 ;43.5 ;0 ;7.57 ;27.6;0.0;
9 ;0:25.60 ;10268 ;100 ;15.861 ;0.0 ;14.700 ;43.5 ;0 ;6.81 ;24.0;0.0;
9 ;0:25.70 ;10037 ;100 ;16.126 ;0.0 ;14.700 ;43.5 ;0 ;5.79 ;21.7;0.0;
9 ;0:25.80 ;9873 ;100 ;16.317 ;0.0 ;14.700 ;43.5 ;0 ;5.63 ;20.4;0.0;
9 ;0:25.90 ;9745 ;100 ;15.832 ;0.0 ;14.700 ;43.5 ;0 ;5.63 ;20.2;0.0;
9 ;0:26.00 ;9546 ;100 ;15.347 ;0.0 ;14.700 ;43.5 ;0 ;5.63 ;20.4;0.0;
9 ;0:26.10 ;9715 ;100 ;12.789 ;0.0 ;14.700 ;43.5 ;0 ;5.63 ;26.6;0.0;
9 ;0:26.20 ;10457 ;100 ;13.774 ;0.0 ;14.700 ;43.5 ;0 ;8.82 ;28.8;0.0;
9 ;0:26.30 ;10545 ;3 ;12.980 ;0.0 ;14.700 ;43.5 ;0 ;2.82 ;11.0;0.0;
9 ;0:26.40 ;11852 ;6 ;12.921 ;0.0 ;14.700 ;43.5 ;0 ;2.73 ;25.8;0.0;
9 ;0:26.50 ;11247 ;100 ;12.995 ;0.0 ;14.700 ;43.5 ;0 ;6.93 ;28.1;0.0;
9 ;0:26.60 ;11048 ;100 ;12.774 ;0.0 ;14.700 ;43.5 ;0 ;6.88 ;28.0;0.0;
9 ;0:26.70 ;10527 ;100 ;13.642 ;0.0 ;14.700 ;43.5 ;0 ;7.78 ;30.3;0.0;
9 ;0:26.80 ;10527 ;100 ;16.479 ;0.0 ;14.700 ;43.5 ;0 ;7.80 ;24.2;0.0;
9 ;0:26.90 ;9827 ;100 ;15.685 ;0.0 ;14.700 ;43.5 ;0 ;5.63 ;20.9;0.0;
9 ;0:27.00 ;10042 ;100 ;15.597 ;0.0 ;14.700 ;43.5 ;0 ;5.81 ;20.4;0.0;
9 ;0:27.10 ;9512 ;100 ;13.730 ;0.0 ;14.700 ;43.5 ;0 ;5.63 ;23.4;0.0;
9 ;0:27.20 ;11174 ;100 ;12.172 ;0.0 ;14.700 ;43.5 ;0 ;6.91 ;27.4;0.0;
9 ;0:27.30 ;10086 ;21 ;14.406 ;0.0 ;14.700 ;43.5 ;0 ;2.93 ;9.7;0.0;
9 ;0:27.40 ;11088 ;0 ;13.774 ;0.0 ;14.700 ;43.5 ;0 ;2.55 ;10.7;0.0;
9 ;0:27.50 ;11935 ;54 ;13.451 ;0.0 ;14.700 ;43.5 ;0 ;5.77 ;31.3;0.0;
9 ;0:27.60 ;11844 ;100 ;13.451 ;0.0 ;14.700 ;43.5 ;0 ;7.06 ;30.2;0.0;
9 ;0:27.70 ;11588 ;100 ;13.171 ;0.0 ;14.700 ;43.5 ;0 ;7.01 ;29.8;0.0;
9 ;0:27.80 ;11329 ;100 ;13.068 ;0.0 ;14.700 ;43.5 ;0 ;6.95 ;28.5;0.0;
9 ;0:27.90 ;10800 ;100 ;14.700 ;0.0 ;14.700 ;43.5 ;0 ;7.27 ;30.1;0.0;
9 ;0:28.00 ;10179 ;100 ;16.332 ;0.0 ;14.700 ;43.5 ;0 ;6.42 ;20.7;0.0;
9 ;0:28.10 ;9595 ;100 ;14.876 ;0.0 ;14.700 ;43.5 ;0 ;5.63 ;19.9;0.0;
9 ;0:28.20 ;9115 ;94 ;14.480 ;0.0 ;14.700 ;43.5 ;0 ;7.38 ;18.0;0.0;
9 ;0:28.30 ;8274 ;56 ;13.774 ;0.0 ;14.700 ;43.5 ;0 ;5.06 ;15.2;0.0;
9 ;0:28.40 ;8230 ;92 ;15.141 ;0.0 ;14.700 ;43.5 ;0 ;8.37 ;16.9;0.0;
9 ;0:28.50 ;6903 ;33 ;14.024 ;0.0 ;14.700 ;43.5 ;0 ;3.15 ;8.2;0.0;
9 ;0:28.60 ;7178 ;35 ;14.097 ;0.0 ;14.700 ;43.5 ;0 ;3.78 ;12.1;0.0;
9 ;0:28.70 ;7231 ;41 ;12.730 ;0.0 ;14.700 ;43.5 ;0 ;4.52 ;11.3;0.0;
9 ;0:28.80 ;6056 ;23 ;12.333 ;0.0 ;14.700 ;43.5 ;0 ;2.72 ;4.0;0.0;
9 ;0:28.90 ;6306 ;14 ;11.863 ;0.0 ;14.700 ;43.5 ;0 ;2.06 ;6.0;0.0;
9 ;0:29.00 ;6722 ;13 ;13.583 ;0.0 ;14.700 ;43.5 ;0 ;2.27 ;4.8;0.0;
9 ;0:29.10 ;6196 ;11 ;12.128 ;0.0 ;14.700 ;43.5 ;0 ;1.31 ;4.0;0.0;
9 ;0:29.20 ;5723 ;3 ;11.466 ;0.0 ;14.700 ;43.5 ;0 ;2.75 ;6.0;0.0;
9 ;0:29.30 ;6358 ;4 ;11.246 ;0.0 ;14.700 ;43.5 ;0 ;2.80 ;6.1;0.0;
9 ;0:29.40 ;6519 ;8 ;11.657 ;0.0 ;14.700 ;43.5 ;0 ;1.98 ;4.7;0.0;
9 ;0:29.50 ;6419 ;7 ;11.231 ;0.0 ;14.700 ;43.5 ;0 ;2.17 ;5.0;0.0;
9 ;0:29.60 ;6496 ;11 ;11.819 ;0.0 ;14.700 ;43.5 ;0 ;1.22 ;7.4;0.0;
9 ;0:29.70 ;6863 ;17 ;11.099 ;0.0 ;14.700 ;43.5 ;0 ;2.97 ;7.5;0.0;
9 ;0:29.80 ;6583 ;9 ;11.892 ;0.0 ;14.700 ;43.5 ;0 ;1.84 ;4.3;0.0;
9 ;0:29.90 ;6505 ;8 ;13.289 ;0.0 ;14.700 ;43.5 ;0 ;1.97 ;5.2;0.0;
9 ;0:30.00 ;6499 ;7 ;11.554 ;0.0 ;14.700 ;43.5 ;0 ;2.21 ;5.3;0.0;
9 ;0:30.10 ;6379 ;5 ;11.275 ;0.0 ;14.700 ;43.5 ;0 ;2.58 ;6.1;0.0;
9 ;0:30.20 ;6499 ;4 ;10.966 ;0.0 ;14.700 ;43.5 ;0 ;2.76 ;5.8;0.0;
9 ;0:30.30 ;6863 ;7 ;10.702 ;0.0 ;14.700 ;43.5 ;0 ;2.35 ;6.2;0.0;
9 ;0:30.40 ;7040 ;13 ;11.613 ;0.0 ;14.700 ;43.5 ;0 ;2.62 ;7.2;0.0;
9 ;0:30.50 ;6996 ;16 ;15.317 ;0.0 ;14.700 ;43.5 ;0 ;3.01 ;7.7;0.0;
9 ;0:30.60 ;6747 ;16 ;14.230 ;0.0 ;14.700 ;43.5 ;0 ;3.03 ;6.6;0.0;
9 ;0:30.70 ;7115 ;39 ;14.450 ;0.0 ;14.700 ;43.5 ;0 ;4.33 ;11.4;0.0;
9 ;0:30.80 ;6604 ;40 ;14.818 ;0.0 ;14.700 ;43.5 ;0 ;4.51 ;9.8;0.0;
9 ;0:30.90 ;5944 ;29 ;14.774 ;0.0 ;14.700 ;43.5 ;0 ;3.40 ;7.3;0.0;
9 ;0:31.00 ;6081 ;28 ;14.509 ;0.0 ;14.700 ;43.5 ;0 ;3.28 ;7.3;0.0;
9 ;0:31.10 ;6044 ;26 ;14.333 ;0.0 ;14.700 ;43.5 ;0 ;2.96 ;6.8;0.0;
9 ;0:31.20 ;5625 ;22 ;14.538 ;0.0 ;14.700 ;43.5 ;0 ;3.26 ;5.9;0.0;
9 ;0:31.30 ;5558 ;18 ;11.775 ;0.0 ;14.700 ;43.5 ;0 ;2.69 ;4.7;0.0;
9 ;0:31.40 ;5751 ;10 ;11.451 ;0.0 ;14.700 ;43.5 ;0 ;1.65 ;3.8;0.0;
9 ;0:31.50 ;5718 ;9 ;11.422 ;0.0 ;14.700 ;43.5 ;0 ;1.82 ;4.4;0.0;
9 ;0:31.60 ;5622 ;6 ;11.598 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;4.9;0.0;
9 ;0:31.70 ;5657 ;6 ;11.760 ;0.0 ;14.700 ;43.5 ;0 ;2.37 ;4.9;0.0;
9 ;0:31.80 ;5702 ;6 ;11.745 ;0.0 ;14.700 ;43.5 ;0 ;2.36 ;4.9;0.0;
9 ;0:31.90 ;5832 ;6 ;11.892 ;0.0 ;14.700 ;43.5 ;0 ;2.32 ;5.0;0.0;
9 ;0:32.00 ;5907 ;7 ;11.760 ;0.0 ;14.700 ;43.5 ;0 ;2.00 ;4.3;0.0;
9 ;0:32.10 ;5846 ;6 ;11.407 ;0.0 ;14.700 ;43.5 ;0 ;2.32 ;4.9;0.0;
9 ;0:32.20 ;5778 ;6 ;12.054 ;0.0 ;14.700 ;43.5 ;0 ;2.34 ;5.0;0.0;
9 ;0:32.30 ;6017 ;6 ;13.171 ;0.0 ;14.700 ;43.5 ;0 ;2.28 ;5.1;0.0;
9 ;0:32.40 ;6241 ;6 ;13.994 ;0.0 ;14.700 ;43.5 ;0 ;2.34 ;5.4;0.0;
9 ;0:32.50 ;6663 ;12 ;14.200 ;0.0 ;14.700 ;43.5 ;0 ;1.90 ;6.8;0.0;
9 ;0:32.60 ;6845 ;49 ;12.863 ;0.0 ;14.700 ;43.5 ;0 ;5.16 ;10.5;0.0;
9 ;0:32.70 ;5485 ;31 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;4.28 ;5.2;0.0;
9 ;0:32.80 ;5238 ;3 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.68 ;5.3;0.0;
9 ;0:32.90 ;5605 ;3 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.74 ;6.0;0.0;
9 ;0:33.00 ;5992 ;11 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;1.37 ;4.0;0.0;
9 ;0:33.10 ;5937 ;18 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.21 ;4.7;0.0;
9 ;0:33.20 ;5787 ;17 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;2.27 ;4.3;0.0;
9 ;0:33.30 ;5673 ;13 ;14.141 ;0.0 ;14.700 ;43.5 ;0 ;1.82 ;3.7;0.0;
9 ;0:33.40 ;5911 ;11 ;11.760 ;0.0 ;14.700 ;43.5 ;0 ;1.41 ;3.0;0.0;
9 ;0:33.50 ;6119 ;11 ;13.392 ;0.0 ;14.700 ;43.5 ;0 ;1.33 ;3.3;0.0;
9 ;0:33.60 ;5398 ;10 ;14.524 ;0.0 ;14.700 ;43.5 ;0 ;1.83 ;3.6;0.0;
9 ;0:33.70 ;5495 ;8 ;13.965 ;0.0 ;14.700 ;43.5 ;0 ;2.06 ;4.7;0.0;
9 ;0:33.80 ;5334 ;0 ;13.598 ;0.0 ;14.700 ;43.5 ;0 ;2.34 ;4.8;0.0;
9 ;0:33.90 ;6081 ;0 ;13.598 ;0.0 ;14.700 ;43.5 ;0 ;2.38 ;5.2;0.0;
9 ;0:34.00 ;6145 ;2 ;14.186 ;0.0 ;14.700 ;43.5 ;0 ;2.60 ;5.4;0.0;
9 ;0:34.10 ;6233 ;0 ;14.729 ;0.0 ;14.700 ;43.5 ;0 ;2.27 ;5.1;0.0;
9 ;0:34.20 ;6916 ;0 ;14.921 ;0.0 ;14.700 ;43.5 ;0 ;2.36 ;6.7;0.0;
9 ;0:34.30 ;8234 ;1 ;14.524 ;0.0 ;14.700 ;43.5 ;0 ;2.49 ;8.1;0.0;
9 ;0:34.40 ;9213 ;5 ;13.612 ;0.0 ;14.700 ;43.5 ;0 ;2.54 ;9.8;0.0;
9 ;0:34.50 ;10262 ;16 ;12.069 ;0.0 ;14.700 ;43.5 ;0 ;2.99 ;13.4;0.0;
9 ;0:34.60 ;10958 ;25 ;13.568 ;0.0 ;14.700 ;43.5 ;0 ;3.68 ;14.4;0.0;
9 ;0:34.70 ;11814 ;31 ;12.804 ;0.0 ;14.700 ;43.5 ;0 ;4.60 ;15.2;0.0;
9 ;0:34.80 ;12003 ;53 ;12.995 ;0.0 ;14.700 ;43.5 ;0 ;5.53 ;26.2;0.0;
9 ;0:34.90 ;11711 ;56 ;15.185 ;0.0 ;14.700 ;43.5 ;0 ;6.03 ;25.5;0.0;
9 ;0:35.00 ;11852 ;64 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.36 ;22.8;0.0;
9 ;0:35.10 ;11897 ;66 ;16.449 ;0.0 ;14.700 ;43.5 ;0 ;5.00 ;23.2;0.0;
9 ;0:35.20 ;12026 ;65 ;15.685 ;0.0 ;14.700 ;43.5 ;0 ;5.18 ;21.9;0.0;
9 ;0:35.30 ;11973 ;67 ;15.538 ;0.0 ;14.700 ;43.5 ;0 ;5.14 ;22.7;0.0;
9 ;0:35.40 ;11852 ;73 ;16.229 ;0.0 ;14.700 ;43.5 ;0 ;6.05 ;29.3;0.0;
9 ;0:35.50 ;11726 ;77 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.98 ;28.5;0.0;
9 ;0:35.60 ;11859 ;77 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;6.30 ;30.1;0.0;
9 ;0:35.70 ;12011 ;69 ;17.861 ;0.0 ;14.700 ;43.5 ;0 ;5.54 ;22.5;0.0;
9 ;0:35.80 ;11935 ;64 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.35 ;23.6;0.0;
9 ;0:35.90 ;11852 ;64 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.36 ;24.2;0.0;
9 ;0:36.00 ;12073 ;66 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.07 ;21.9;0.0;
9 ;0:36.10 ;11859 ;67 ;17.934 ;0.0 ;14.700 ;43.5 ;0 ;5.17 ;23.7;0.0;
9 ;0:36.20 ;11927 ;67 ;17.331 ;0.0 ;14.700 ;43.5 ;0 ;5.15 ;21.9;0.0;
9 ;0:36.30 ;11799 ;64 ;15.376 ;0.0 ;14.700 ;43.5 ;0 ;5.37 ;24.1;0.0;
9 ;0:36.40 ;11980 ;64 ;12.745 ;0.0 ;14.700 ;43.5 ;0 ;5.36 ;25.4;0.0;
9 ;0:36.50 ;11696 ;52 ;13.377 ;0.0 ;14.700 ;43.5 ;0 ;4.85 ;20.5;0.0;
9 ;0:36.60 ;11889 ;54 ;13.892 ;0.0 ;14.700 ;43.5 ;0 ;5.70 ;26.3;0.0;
9 ;0:36.70 ;11950 ;54 ;12.730 ;0.0 ;14.700 ;43.5 ;0 ;5.79 ;21.6;0.0;
9 ;0:36.80 ;11322 ;52 ;12.436 ;0.0 ;14.700 ;43.5 ;0 ;4.32 ;18.4;0.0;
9 ;0:36.90 ;11682 ;54 ;12.921 ;0.0 ;14.700 ;43.5 ;0 ;5.41 ;22.5;0.0;
9 ;0:37.00 ;11733 ;54 ;14.715 ;0.0 ;14.700 ;43.5 ;0 ;5.48 ;23.6;0.0;
9 ;0:37.10 ;11859 ;54 ;15.626 ;0.0 ;14.700 ;43.5 ;0 ;5.66 ;26.3;0.0;
9 ;0:37.20 ;12011 ;56 ;14.965 ;0.0 ;14.700 ;43.5 ;0 ;6.46 ;27.6;0.0;
9 ;0:37.30 ;12042 ;59 ;15.832 ;0.0 ;14.700 ;43.5 ;0 ;6.37 ;27.0;0.0;
9 ;0:37.40 ;11785 ;48 ;15.082 ;0.0 ;14.700 ;43.5 ;0 ;3.81 ;15.3;0.0;
9 ;0:37.50 ;11733 ;41 ;14.230 ;0.0 ;14.700 ;43.5 ;0 ;3.07 ;12.8;0.0;
9 ;0:37.60 ;11446 ;39 ;12.760 ;0.0 ;14.700 ;43.5 ;0 ;2.90 ;12.3;0.0;
9 ;0:37.70 ;11398 ;37 ;11.304 ;0.0 ;14.700 ;43.5 ;0 ;3.00 ;12.2;0.0;
9 ;0:37.80 ;10788 ;31 ;11.246 ;0.0 ;14.700 ;43.5 ;0 ;3.74 ;15.3;0.0;
9 ;0:37.90 ;11460 ;32 ;12.054 ;0.0 ;14.700 ;43.5 ;0 ;3.64 ;15.7;0.0;
9 ;0:38.00 ;11234 ;32 ;12.848 ;0.0 ;14.700 ;43.5 ;0 ;3.19 ;12.1;0.0;
9 ;0:38.10 ;11134 ;34 ;13.259 ;0.0 ;14.700 ;43.5 ;0 ;2.96 ;11.6;0.0;
9 ;0:38.20 ;11088 ;35 ;13.142 ;0.0 ;14.700 ;43.5 ;0 ;2.89 ;11.9;0.0;
9 ;0:38.30 ;10977 ;36 ;12.774 ;0.0 ;14.700 ;43.5 ;0 ;2.90 ;12.3;0.0;
9 ;0:38.40 ;11042 ;36 ;12.157 ;0.0 ;14.700 ;43.5 ;0 ;2.86 ;11.9;0.0;
9 ;0:38.50 ;11174 ;36 ;11.525 ;0.0 ;14.700 ;43.5 ;0 ;2.98 ;11.8;0.0;
9 ;0:38.60 ;11022 ;34 ;10.687 ;0.0 ;14.700 ;43.5 ;0 ;2.80 ;12.2;0.0;
9 ;0:38.70 ;10689 ;34 ;10.643 ;0.0 ;14.700 ;43.5 ;0 ;3.89 ;16.6;0.0;
9 ;0:38.80 ;10376 ;33 ;10.687 ;0.0 ;14.700 ;43.5 ;0 ;4.14 ;18.5;0.0;
9 ;0:38.90 ;10353 ;32 ;10.775 ;0.0 ;14.700 ;43.5 ;0 ;4.14 ;15.8;0.0;
9 ;0:39.00 ;10307 ;31 ;11.290 ;0.0 ;14.700 ;43.5 ;0 ;3.99 ;15.2;0.0;
9 ;0:39.10 ;10641 ;30 ;11.040 ;0.0 ;14.700 ;43.5 ;0 ;4.59 ;15.3;0.0;
9 ;0:39.20 ;10504 ;35 ;11.540 ;0.0 ;14.700 ;43.5 ;0 ;4.34 ;14.2;0.0;
9 ;0:39.30 ;10107 ;26 ;13.377 ;0.0 ;14.700 ;43.5 ;0 ;2.83 ;19.4;0.0;
9 ;0:39.40 ;11016 ;34 ;13.230 ;0.0 ;14.700 ;43.5 ;0 ;2.79 ;13.1;0.0;
9 ;0:39.50 ;11545 ;36 ;13.171 ;0.0 ;14.700 ;43.5 ;0 ;3.20 ;12.8;0.0;
9 ;0:39.60 ;11187 ;36 ;12.642 ;0.0 ;14.700 ;43.5 ;0 ;2.97 ;12.4;0.0;
9 ;0:39.70 ;11588 ;36 ;12.436 ;0.0 ;14.700 ;43.5 ;0 ;3.23 ;13.9;0.0;
9 ;0:39.80 ;11617 ;35 ;12.304 ;0.0 ;14.700 ;43.5 ;0 ;3.42 ;14.2;0.0;
9 ;0:39.90 ;11588 ;35 ;11.922 ;0.0 ;14.700 ;43.5 ;0 ;3.39 ;14.6;0.0;
9 ;0:40.00 ;11517 ;34 ;11.878 ;0.0 ;14.700 ;43.5 ;0 ;3.47 ;15.0;0.0;
9 ;0:40.10 ;11531 ;34 ;12.407 ;0.0 ;14.700 ;43.5 ;0 ;3.49 ;14.6;0.0;
9 ;0:40.20 ;11398 ;34 ;13.745 ;0.0 ;14.700 ;43.5 ;0 ;3.31 ;12.6;0.0;
9 ;0:40.30 ;11588 ;37 ;13.112 ;0.0 ;14.700 ;43.5 ;0 ;3.06 ;12.1;0.0;
9 ;0:40.40 ;10714 ;44 ;12.965 ;0.0 ;14.700 ;43.5 ;0 ;3.22 ;14.9;0.0;
9 ;0:40.50 ;10665 ;35 ;12.848 ;0.0 ;14.700 ;43.5 ;0 ;3.84 ;12.5;0.0;
9 ;0:40.60 ;11682 ;36 ;13.010 ;0.0 ;14.700 ;43.5 ;0 ;3.28 ;14.2;0.0;
9 ;0:40.70 ;11552 ;36 ;12.833 ;0.0 ;14.700 ;43.5 ;0 ;3.24 ;13.3;0.0;
9 ;0:40.80 ;11288 ;36 ;12.774 ;0.0 ;14.700 ;43.5 ;0 ;3.05 ;12.4;0.0;
9 ;0:40.90 ;11391 ;36 ;12.774 ;0.0 ;14.700 ;43.5 ;0 ;3.10 ;13.2;0.0;
9 ;0:41.00 ;11377 ;36 ;12.657 ;0.0 ;14.700 ;43.5 ;0 ;3.09 ;12.9;0.0;
9 ;0:41.10 ;11343 ;36 ;12.613 ;0.0 ;14.700 ;43.5 ;0 ;3.07 ;12.8;0.0;
9 ;0:41.20 ;11419 ;36 ;12.510 ;0.0 ;14.700 ;43.5 ;0 ;3.12 ;13.1;0.0;
9 ;0:41.30 ;11467 ;36 ;12.289 ;0.0 ;14.700 ;43.5 ;0 ;3.15 ;13.5;0.0;
9 ;0:41.40 ;11609 ;36 ;12.230 ;0.0 ;14.700 ;43.5 ;0 ;3.24 ;14.5;0.0;
9 ;0:41.50 ;11419 ;35 ;11.848 ;0.0 ;14.700 ;43.5 ;0 ;3.23 ;13.4;0.0;
9 ;0:41.60 ;11439 ;35 ;11.613 ;0.0 ;14.700 ;43.5 ;0 ;3.25 ;14.1;0.0;
9 ;0:41.70 ;11227 ;34 ;11.422 ;0.0 ;14.700 ;43.5 ;0 ;3.09 ;11.3;0.0;
9 ;0:41.80 ;10782 ;31 ;11.407 ;0.0 ;14.700 ;43.5 ;0 ;3.77 ;13.9;0.0;
9 ;0:41.90 ;10932 ;31 ;11.422 ;0.0 ;14.700 ;43.5 ;0 ;3.03 ;12.4;0.0;
9 ;0:42.00 ;10888 ;30 ;11.319 ;0.0 ;14.700 ;43.5 ;0 ;3.07 ;13.8;0.0;
9 ;0:42.10 ;11524 ;32 ;11.834 ;0.0 ;14.700 ;43.5 ;0 ;3.77 ;16.6;0.0;
9 ;0:42.20 ;11167 ;34 ;11.892 ;0.0 ;14.700 ;43.5 ;0 ;3.01 ;12.1;0.0;
9 ;0:42.30 ;10819 ;33 ;12.510 ;0.0 ;14.700 ;43.5 ;0 ;3.48 ;11.7;0.0;
9 ;0:42.40 ;11274 ;34 ;12.113 ;0.0 ;14.700 ;43.5 ;0 ;3.15 ;12.8;0.0;
9 ;0:42.50 ;11517 ;35 ;12.201 ;0.0 ;14.700 ;43.5 ;0 ;3.32 ;13.9;0.0;
9 ;0:42.60 ;11061 ;34 ;11.407 ;0.0 ;14.700 ;43.5 ;0 ;2.86 ;11.5;0.0;
9 ;0:42.70 ;10977 ;33 ;11.731 ;0.0 ;14.700 ;43.5 ;0 ;2.79 ;13.8;0.0;
9 ;0:42.80 ;10234 ;31 ;11.363 ;0.0 ;14.700 ;43.5 ;0 ;3.55 ;8.6;0.0;
9 ;0:42.90 ;10279 ;30 ;11.834 ;0.0 ;14.700 ;43.5 ;0 ;3.75 ;11.2;0.0;
9 ;0:43.00 ;10347 ;30 ;13.171 ;0.0 ;14.700 ;43.5 ;0 ;4.04 ;10.3;0.0;
9 ;0:43.10 ;9904 ;30 ;11.760 ;0.0 ;14.700 ;43.5 ;0 ;2.28 ;10.5;0.0;
